company_id,name,description,company_size,state,country,city,zip_code,address,url
163268,Crowley,"Crowley is a U.S.-owned and -operated company serving customers in domestic, international and government markets through logistics, supply chain, and energy services with more than $2.5 billion in annual revenues, over 160 vessels and approximately 6,300 employees around the world.  As a global ship owner-operator and services provider with over 130 years of innovation and a commitment to sustainability, the company serves customers in 365 nations and island territories.  

The primary services offered by the four business units include:  

Crowley Logistics 
-LCL & FCL ocean cargo and land transportation services (container, breakbulk & reefer) 
-Commercial & government supply chain services  
-Freight forwarding & global project logistics  
-Warehousing services 

Crowley Shipping
-Deep-sea petroleum & chemical transportation  
-Liquefied natural gas (LNG) transportation & engineering  
-Naval architecture & marine engineering  
-Vessel construction management  
-Global ship management (foreign & domestic)
-Ocean towing & tugboat services 

 Crowley Government Solutions  
-Maritime 
-Expeditionary 
-Technology 
-Supply Chain 
-Energy 
-Global Ship Management 

Crowley Wind Services
-Marine Terminals
-Supply Chain Management
-Transport & Operation
-Construction & Installation
-Operations & Maintenance Solutions

Crowley Fuels (Alaska)
-Aviation Fuels
-Commercial Fuels
-Residential Fuels
-Western Alaska Fuel Delivery",6,Florida,US,Jacksonville,32225,9487 Regency Square Boulevard,https://www.linkedin.com/company/crowley
163359,Datamatics,"Datamatics enables enterprises to go Deep in Digital to boost their productivity, customer experience, and competitive advantage. Datamatics’ portfolio spans across three pillars of Digital Technologies, Digital Operations, and Digital Experiences. It has established products in Intelligent Document Processing, Robotic Process Automation, AI/ML models, Smart Workflows, Business Intelligence, and Automatic Fare Collection. Datamatics caters to a diverse global clientele across Banking, Financial Services, Insurance, Healthcare, Manufacturing, International Organizations, and Media & Publishing. The Company has a presence across four continents with significant delivery centres in the USA, India, and the Philippines. To learn more about Datamatics, visit www.datamatics.com.",7,New Jersey,US,Edison,08837,510 Thornall Street,https://www.linkedin.com/company/datamatics
163390,DDI | Development Dimensions International,"Welcome to DDI on LinkedIn! We're a global leadership consulting firm that helps organizations hire, promote, and develop exceptional leaders. From first-time managers to C-suite executives, our commitment is to be by your side to help you tackle leadership challenges that impact your 480-minute workday. We invite you to spend a few minutes getting to know us, and our approach to leadership.

",5,PA,US,Bridgeville,15017,1225 Washington Pike,https://www.linkedin.com/company/ddiworld
163513,DTE Energy,"DTE Energy (NYSE: DTE) is a Detroit-based, diversified energy company involved in the development and management of energy-related businesses and services nationwide.
 
Built on a strong utility base, DTE Energy's largest operating subsidiaries are DTE Electric and DTE Gas. Together, these regulated utility companies provide electric and/or gas services to more than three million residential, business and industrial customers throughout Michigan.
 
DTE Energy has more than 10,400 employees in utility and non-utility subsidiaries involved in a wide range of energy-related businesses nationwide. The company's growing non-utility businesses are built around the strengths, skills and assets of DTE Energy's electric and gas utilities.

To view our full terms and conditions, please visit: https://bit.ly/39pC8OQ",7,Michigan,US,Detroit,48202,One Energy Plaza,https://www.linkedin.com/company/dte-energy
163562,EDAG Group,"We are a globally leading, independent engineering service provider that combines excellent engineering with the latest technology trends. 
 
With a global network of some 60 branches, the EDAG Group realizes projects in the Vehicle Engineering, Electrics/Electronics and Production Solutions segments. Drawing on more than 50 years of engineering experience, EDAG's proprietary 360-degree development approach has become a hallmark of quality in the holistic development of vehicles and smart factories. The company's interdisciplinary expertise in the areas of software and digitization provides it with crucial skills to actively shape dynamic transformation processes as an innovative partner.  
 
With an interdisciplinary team of around 8,600 experts, the EDAG Group develops unique mobility and industrial solutions for customers that include the world's leading automotive and non-automotive companies. The company is listed on the stock exchange since 2015 and generated revenues of € 796 million in 2022.  
 
For more information, see the EDAG Group website: www.edag.com 

Our vision of future mobility: www.edag-citybot.com // #EDAGCityBot

EDAG Tech Insights: insights.edag.com

Imprint: https://www.edag.com/en/legal/imprint
Data privacy: https://www.edag.com/en/legal/data-privacy-statement-social-media",6,Hessen,DE,Wiesbaden,65205,EDAG Engineering Group AG,https://www.linkedin.com/company/edaggroup
163632,EnerSys,"EnerSys is the global leader in stored energy solutions for industrial applications. We complement our extensive line of motive power, reserve power, aerospace/defense and specialty batteries with a full range of integrated services and systems. With sales and service locations throughout the world, and over 100 years of battery experience, EnerSys is the Power/Full Solution for stored DC power products.

 
EEO/AA Employer/Vet/Disabled


Join Our Talent Network at https://www.enersys.com/en/careers/",6,PA,US,Reading,19605,"2366 Bernville Rd,",https://www.linkedin.com/company/enersys
163643,Enterprise Products,"Enterprise Products is one of North America's leading providers of midstream energy services. Exciting new growth areas, developing markets, and innovative ways to help move energy are some of the reasons why today's energy professionals are discovering rewarding opportunities with Enterprise Products.

Finding the right people to drive our success is a critical step, and we have created an organization rich in energy-related opportunities. In addition to a competitive compensation package, Enterprise Products provides a comprehensive benefit package that provides our employees with the flexibility to make elections based on their personal and family needs. If you are a highly motivated achiever with a passion for success, we invite you to apply today to one of our open positions. Visit us at www.EnterpriseProducts.com  to get more information about career opportunities, benefits, application and resume submission, recruiting events, and much more.",6,Texas,US,Houston,77002,1100 Louisiana,https://www.linkedin.com/company/enterprise-products
163729,NorthShore University HealthSystem,"NorthShore - Edward-Elmhurst Health is proud to announce that we are now Endeavor Health! NorthShore University HealthSystem, Swedish Hospital, Northwest Community Healthcare and Edward-Elmhurst Health are now united under this one name.

Together, we’re driven by our mission to help everyone in our communities be their best and our commitment to setting a new standard for healthcare by delivering a truly personal patient experience combined with convenient access to pioneering, world-class care. We are proud to be Illinois’ third-largest health system and second-largest medical group with more than 27,000 team members, nine award-winning hospitals and more than 300 clinic locations based in the communities we call home. ",7,IL,US,Evanston,60201,2650 Ridge Ave,https://www.linkedin.com/company/northshore-university-healthsystem
163761,Family Dollar,"When it comes to getting value for everyday items for the entire family in an easy to shop, neighborhood location, Family Dollar is the best place to go. One of the nation’s fastest growing retailers, Family Dollar offers a compelling assortment of merchandise for the whole family ranging from household cleaners to name brand foods, from health and beauty aids to toys, from apparel for every age to home fashions, all for everyday low prices. While shoppers can find many items at $1 or less, most items in the store are priced below $10, which makes shopping fun without stretching the family budget.

As shoppers enter their neighborhood Family Dollar, they’ll find great values on the name brands they trust in a clean, well-organized store staffed with friendly team members who are members of the local community. The average size of a Family Dollar store is approximately 7,000 square feet, and most stores are operated in leased facilities. This relatively small footprint allows the Company to open new stores in rural areas and small town, as well as in large urban neighborhoods. Within these markets, the stores are located in shopping centers or as free-standing building and all are convenient to the Company’s customer base.

Family Dollar offers a compelling mix of merchandise for the whole family. Ranging from an expanded assortment of refrigerated and frozen foods and health and beauty items to home décor and seasonal items, Family Dollar offers the lowest possible price, the name brand and quality private-brand merchandise customers need and use every day.",7,Virginia,US,Chesapeake,23320,500 Volvo Pkwy,https://www.linkedin.com/company/family-dollar
163828,First Citizens Bank,"First Citizens Bank helps personal, business, commercial and wealth clients build financial strength that lasts. Founded in 1898 and headquartered in Raleigh, N.C., First Citizens is the largest family-controlled bank in the United States, providing a unique legacy of strength, stability and long-term thinking that has spanned generations. We offer an array of general banking services including a network of 500-plus branches in 23 states; commercial banking expertise delivering best-in-class lending, leasing and other financial services coast to coast; and a nationwide direct bank. Parent company First Citizens BancShares, Inc. (NASDAQ: FCNCA) is a top 20 U.S. financial institution with more than $215 billion in assets.

Visit firstcitizens.com or call toll-free 1.888.FC DIRECT (1.888.323.4732). First Citizens Bank. Forever First®. 

Equal Housing Lender
Member FDIC",7,North Carolina,US,Raleigh,27609,4300 Six Forks Road,https://www.linkedin.com/company/first-citizens-bank
163845,Flint Group,"Flint Group is dedicated to bringing colour and function to the printing and packaging products that consumers touch, see and use each day.

Today, Flint Group has more to offer than ever before. 

We offer an unmatched product portfolio spanning inks, blankets, pressroom chemistry, consumables and colourants. With impressive global resources, local service and personalised expertise, we provide printers, publishers, packaging printers and converters with the most reliable products in the most streamlined fashion.

LinkedIn plays a key role in securing the personal data that appears on LinkedIn. As the administrator of Flint Group fanpage we can only take limited actions towards personal data that you have shared on LinkedIn. 
In order to learn about LinkedIn measures to protect personal data, we advise you reading the text at this link: https://www.linkedin.com/legal/privacy-policy 
Flint Group has also taken steps to ensure the security of your personal data. We have analyzed the risks associated with individual data processing processes, and implemented appropriate security and personal data protection measures. We monitor the condition of our technical infrastructure on an ongoing basis, train staff, observe the procedures applied, and introduce necessary improvements. If you want to know more please check our Privacy statement available at this link: https://flintgrp.com/en/privacy-statement/ If you have any further questions, please don’t hesitate to contact us at data.protection@flintgrp.com
The fanpage is embedded in LinkedIn, therefore all used cookies come from LinkedIn. We encourage you to read the details on the website: https://www.linkedin.com/legal/cookie-policy. We emphasize that we have no influence on the operations performed on the basis of cookies by LinkedIn.",6,0,JE,St Helier,JE4 9WG ,44 Esplanade,https://www.linkedin.com/company/flint-group
163864,Foot Locker,"Our global house-of-brands inspires and empowers youth culture. Relentlessly committed to fuel a shared passion for self-expression, we create unrivaled experiences at the heart of the sport and sneaker communities through the power of our people. If you want to be a part of something bigger than you can imagine, you’ve come to the right place.  To learn more about the incredible impact we’re making on both our local and global communities, visit our Foot Locker LinkedIn Life pages.

Our corporate headquarters is in New York City. We also have domestic US offices in St. Petersburg, FL; Camp Hill, PA; Chicago, IL; Junction City, KS; Oshkosh, WI; and Wausau, WI. Our European headquarters is in Vianen, NL. We also have international offices in Toronto, Brisbane, Heijen, Recklinghausen, Hong Kong, and Singapore. 

We play to win and succeed as a team. We attribute our success to the drive and intelligence of our team members. We have a firm belief that “everyone leads” at Foot Locker and are committed to leveraging the passions of our leaders across the globe. We offer our team members tools and resources to build their capabilities and cultivate a path for their career growth. It is through these ideals and strong leadership that we have and will continue to succeed as a great company.",7,New York,US,New York City,10001,330 West 34th Street,https://www.linkedin.com/company/footlocker
163906,Frontier Communications,"Frontier is the largest pure-play fiber provider in the United States. Driven by our purpose, Building Gigabit America®, we deliver blazing-fast broadband connectivity that unlocks the potential of millions of consumers and businesses. Visit www.frontier.com.
 
",7,Texas,US,Dallas,75201,1919 McKinney Ave,https://www.linkedin.com/company/frontier-communications
163907,Frost Brown Todd,"With more than 575 attorneys across the United States, Frost Brown Todd offers a deep, talented roster of legal professionals who advise and protect clients in business transactions and litigation in many industries, including: 

- Energy 
- Financial Services
- Health Care 
- Manufacturing
- Technology

Frost Brown Todd’s national footprint consists of 16 offices spanning nine states, including California, Indiana, Kentucky, Ohio, Pennsylvania, Tennessee, Texas, Virginia, West Virginia, and Washington, D.C. 

Recognized as preeminent in their practice areas, our attorneys collaborate across disciplines and geographic locations to provide unparalleled service to meet clients’ needs; deliver the insights and solutions available only from a diverse group of professionals; and support the communities in which they operate. 

As of January 1, 2023, Frost Brown Todd merged with AlvaradoSmith and began operating in California as Frost Brown Todd AlvaradoSmith. 

THIS IS AN ADVERTISEMENT. ",5,OH,US,Cincinnati,45202,301 East Fourth Street,https://www.linkedin.com/company/frost-brown-todd
163945,GCS,"For over 30 years, GCS has been at the forefront of digital transformation, building vast global communities of innovators and placing them in businesses shaping tomorrow's world. Whether it’s the next step on your journey or if you are looking for an industry luminary, we are your partner of choice. 

Proud of our specialist service and passionate about our people, our customers only deal with true industry experts. Whether you are looking to add to your team or find a new contract or permanent position, GCS will ensure you find the best possible match for your requirements.  

Dedicated to recruitment excellence since 1991, we have a proven track record of supplying effective and efficient recruitment solutions, gaining us a reputation for working with talent in the Technology and Commercial sectors. From offices in 10 different locations around the world including London, Dublin, Reading, Manchester, Milton Keynes, New York, and Austin, our market-specialist consultants provide a service that is trusted and relied upon by businesses across the UK, Ireland, and beyond. 

In May 2017, GCS was acquired by nGAGE Specialist Recruitment, a UK-based recruitment group which supports, steers and brings together specialist recruitment businesses, enabling them to be market leaders within their respective sectors.
 
With a strong entrepreneurial culture and financial backing, by joining nGAGE we benefit from the security, shared services and comprehensive support you expect from a major recruiter, combined with the autonomy and agility of a specialist consultancy.",2,England,GB,London,EC2R 5AR,4 Coleman Street,https://www.linkedin.com/company/gcs-recruitment-specialists
163993,Gilead Sciences,"At Gilead, we set – and achieve – bold ambitions to create a healthier world for all people. From our pioneering virology medicines to our growing impact in oncology, we're delivering innovations once thought impossible in medicine. Our focus goes beyond medicines, and we also strive to remedy health inequities and break down barriers to care. We empower our people to tackle these challenges, and we’re all united in our commitment to help millions of people live healthier lives.

Social Media Guidelines: https://www.gilead.com/social-media-guidelines",7,CA,US,Foster City,94404,333 Lakeside Drive,https://www.linkedin.com/company/gilead-sciences
164037,Grand Canyon University,"GCU is a private Christian university located in Phoenix, Arizona. GCU helps students find their purpose with next-generation education, including over 200 academic programs in high-demand fields. GCU offers traditional students and working professionals generous scholarship opportunities, student support resources, on-campus state-of-the-art facilities, dynamic online classrooms, innovative learning experiences and more. For more information visit gcu.edu. ",5,AZ,US,Phoenix,85017,3300 W. Camelback Rd,https://www.linkedin.com/school/grand-canyon-university/
164075,Radial Inc.,"Radial is the pre-eminent B2C eCommerce fulfillment solution provider powering some of the world’s best customer experiences. Global brands have trusted us for 30+ years to help them deliver a distinctive consumer experience through tailored, personalized, and scalable solutions. We partner with clients across Europe and North America with technologies such as advanced order management and omnichannel, payment and fraud management, and customer care services. Learn about our solutions at radial.com.",6,0,US,0,0,0,https://www.linkedin.com/company/radial-inc
164098,Gwinnett County Public Schools,"Gwinnett County Public Schools (GCPS), located in the metro Atlanta area, is the largest school system in Georgia and the 11th largest school district in the country, offering education professionals and support staff endless opportunities to SHINE. 
GCPS is one of the nation’s top urban school districts. What distinguishes this school system from others is a strong curriculum, the most talented teachers in the profession, well-equipped facilities, and an enviable level of parental involvement and community support.
Gwinnett County citizens highly value the vital role education plays in building a thriving, global community and strongly support the school system’s pursuit of excellence. Excellent teachers, involved parents, and a supportive community are key elements in the district’s quest to become a system of world-class schools – and, together, we SHINE! ",7,GA,US,Suwanee,30024-2978,437 Old Peachtree Rd NW,https://www.linkedin.com/company/gwinnett-county-public-schools
164126,BMO U.S.,"At BMO, banking is our personal commitment to helping people at every stage of their financial lives.

The truth is, people’s needs change: so we change too. But we never change who we are. Which means we’ll never waiver from providing our customers the best possible banking experience in the industry. 

Our incredible team of over 10,000 people, 600 plus branches and 1300 ATMs, are just the tip of the iceberg. You should get to know us. We’re here to help.

Our social media terms of use: https://www.bmo.com/socialmediatermsofuse

BMO is a trade name used in the United States by BMO Bank N.A. Member FDIC. ",6,Illinois,US,Chicago,60661,320 S Canal St,https://www.linkedin.com/company/bmo-us
164129,Harry Winston,"Harry Winston, Inc., the premier fine jewelry and watch retailer, is owned by The Swatch Group.  Founded in 1932, Harry Winston, the “King of Diamonds,” revolutionized fine jewelry design. The company has an unrivalled position as the most exclusive and prestigious in fine jewelry and watchmaking and is known for its unparalleled craftsmanship, commitment to superior gemstone quality, expertise in gemstone settings and design, and groundbreaking timepiece innovations. The jeweler is renowned for donating the world’s most famous gem stone, the Hope Diamond, to the Smithsonian Institution.

Harry Winston Inc. is headquartered in New York City, operates 44 retail salons worldwide, and intends to expand its retail network, both in the US and internationally.  In addition, Harry Winston Inc. has over 150 points of distribution internationally for its exclusive line of timepieces.  

Employees at Harry Winston work in a culture where pride and passion for the brand is palpable. Here, loyalty and tenure are honored just as innovation and creativity are valued.  Organizational success is founded on teamwork, trust and transparency. We are looking to add talented individuals to our team who share our values and who will help us meet our strategic business objectives.  This is a growing company with a storied past and a brilliant future.",4,NY,US,New York,10092,717 Fifth Avenue,https://www.linkedin.com/company/harry-winston
164130,Hartford Hospital,"Hartford Hospital, founded in 1854, is one of the largest teaching hospitals and tertiary care centers in New England with perhaps the region’s busiest surgery practice, has been training physicians for over 160 years.

The hospital is an 867-bed regional referral center that provides high-quality care in all clinical disciplines. Among its divisions is The Institute of Living, a 114-bed mental health facility with a national and international reputation of excellence. Jefferson House, a 104-bed long-term care facility, is also part of Hartford Hospital. 

Hartford Hospital is part of Hartford HealthCare, Connecticut’s most comprehensive healthcare network. 

Our fully integrated health system includes a tertiary-care teaching hospital, an acute-care community teaching hospital, an acute-care hospital and trauma center, three community hospitals, the state’s most extensive behavioral health network, a large multi-specialty physician group, a regional home care system, an array of senior care services, a large physical therapy and rehabilitation network and an accountable care organization. 

Through its institute model, Hartford HealthCare offers the highest standards of care for cancer, heart and vascular services, neuroscience, orthopedics and urology. ",6,CT,US,Hartford,06102,80 Seymour Street,https://www.linkedin.com/company/hartford-hospital
164131,Harvey Nash,"We’re Harvey Nash, and we build amazing technology and digital teams. From senior appointments through to recruitment and project solutions, we are experts in the tech sector.  

Established in 1988, we have helped over half the world’s leading companies recruit, retain, source and manage the highly skilled tech talent they need to succeed in an increasingly competitive, global and technology driven world.  

With over 3.300 staff in more than 49 offices across Europe, Asia-Pacific and the U.S and Canada, we have built a reputation amongst candidates and clients alike for our innovative, open and fair approach to business. We work with clients, both big and small, to deliver a range of key recruitment solutions including Executive Search & Interim, Permanent and Contractor Recruitment, Direct Sourcing, MSP & VMS Partnership, NextGen – our Hire Train Deploy solution through to broader workforce solutions.    

You can find out more about us, our recruitment solutions, our people and our insights at www.harveynash.com.  ",6,0,GB,London,EC2V 7EE,3 Noble Street,https://www.linkedin.com/company/harvey-nash
164159,H-E-B,"H-E-B is headquartered in San Antonio, Texas with approximately $32 billion in revenue and 117,000+ Partners.  Founded in 1905, H-E-B operates more than 400 stores in a number of formats, including superstores, supermarkets and gourmet markets. H-E-B is the #1 food retailer in the Austin, San Antonio, Houston, Corpus Christi and Rio Grande Valley markets. Our company is the largest private company in Texas and one of the 15 largest privately held companies in the U.S.

Our employees are called Partners. That's because we work together to build our company and create a sense of community here in Texas.

Working here is more than a job. It's a chance work with many great people and blaze an exciting career path. 
",7,TX,US,San Antonio,78204,646 South Flores,https://www.linkedin.com/company/heb
164182,Hexaware Technologies,"At Hexaware, we're not just a global technology and business process services company; we're a community of 27,000 Hexawarians dedicated to one singular purpose: creating smiles through the power of great people and technology. With a presence in 40+ offices across 19 countries, we empower enterprises worldwide to embark on their digital transformation journey with unparalleled scale and speed. 

As an employer, we're more than just a workplace. We put our people first, foster diversity and inclusivity, and prioritize their growth through robust learning and development programs. Our culture is a canvas for innovation as we work toward our shared vision of becoming the world’s most loved digital transformation partner.

Exciting, isn’t it? Visit www.hexaware.com to join us in embracing the magic of technology, as we passionately advocate for its potential to transform lives today and shape a brighter future. Together, we'll make the digital world a better place. ",7,Maharashtra,IN,Navi Mumbai,400710,"#1, Sector III, Millennium Business Park,",https://www.linkedin.com/company/hexaware-technologies
164195,Hines,"Hines is a global real estate investment, development and property manager. The firm was founded by Gerald D. Hines in 1957 and now operates in 30 countries. We manage nearly €87.1B¹ in high-performing assets across residential, logistics, retail, office, and mixed-use strategies. Our local teams serve 790 properties totaling nearly 25 million square meters globally. We are committed to a net zero carbon target by 2040 without buying offsets. To learn more about Hines, visit www.hines.com and follow Hines on social media.

¹Includes both the global Hines organization and RIA AUM as of June 30, 2023.",5,TX,US,Houston,77002,845 Texas Avenue,https://www.linkedin.com/company/hines
164197,Kraft Heinz,"The Kraft Heinz Company is one of the largest food and beverage companies in the world, with eight $1 billion+ brands and global sales of approximately $25 billion. We’re a globally trusted producer of high-quality, great-tasting, and nutritious foods for over 150 years. While Kraft Heinz is co-headquartered in Chicago and Pittsburgh, our brands are truly global, with products produced and marketed in over 40 countries. These beloved products include condiments and sauces, cheese and dairy, meals, meats, refreshment beverages, coffee, infant and nutrition products, and numerous other grocery products in a portfolio of more than 200 legacy and emerging brands.

We spark joy around mealtime with our iconic brands, including Kraft, Oscar Mayer, Heinz, Philadelphia, Lunchables, Velveeta, Maxwell House, Capri Sun, Ore-Ida, Kool-Aid, Jell-O, Primal Kitchen, and Classico, among others. 

No matter the brand, we’re united under one vision: To sustainably grow by delighting more consumers globally. Bringing this vision to life is our team of 37,000+ food lovers, creative thinkers, and high performers worldwide. Together, we help provide meals to those in need through our global partnership with Rise Against Hunger. We also stand committed to responsible, sustainable practices that extend to every facet of our business, our consumers, and our communities. Every day, we’re transforming the food industry with bold thinking and unprecedented results. If you share our passion – and are ready to create the future, build a legacy, and lead as a global citizen – there’s only one thing to do: join our table and let’s make life delicious!",7,IL,US,Chicago,60601,200 E. Randolph St.,https://www.linkedin.com/company/the-kraft-heinz-company
164245,Huntington National Bank,"Welcome to Huntington. 

Huntington Bancshares Incorporated is a $189 billion asset regional bank holding company headquartered in Columbus, Ohio. Founded in 1866, The Huntington National Bank and its affiliates provide consumers, small and middle‐market businesses, corporations, municipalities, and other organizations with a comprehensive suite of banking, payments, wealth management, and risk management products and services. Huntington operates more than 1,000 branches in 11 states, with certain businesses operating in extended geographies.

We are committed to doing the right thing for our customers, colleagues, and communities. Our “Welcome” philosophy means they are at the center of everything we do.

Here’s how we look out for people:

  • We aim to make banking easier for our customers. Our comprehensive suite of innovative banking tools and products is specifically designed to strengthen the financial health of those we serve. 

  • Our internal culture is built around making things great—rather than just good enough—and to be the best place our colleagues will ever work. We offer a flexible work environment with opportunities for growth, and we’ll provide all the resources needed to create a lasting and rewarding career path. 

  • Our $40 billion Community Plan, environmental sustainability strategy, and robust small-business lending program are just a few of the ways we are helping to improve the economic vitality of the areas where we live and work. 

Explore Huntington Career opportunities at https://huntington-careers.com. 

Huntington Bank is an Equal Opportunity and Affirmative Action Employer Minority/Female/Disability/Veteran/Sexual Orientation/Gender Identity

The Huntington National Bank, Member FDIC. The logo mark and Huntington® are federally registered service marks of Huntington Bancshares Incorporated.

Huntington Social Media Community Guidelines & Terms: http://bit.ly/HuntingtonSocialMedia",7,Ohio,US,Columbus,43215,41 S. High Street,https://www.linkedin.com/company/huntington-national-bank
164249,"Hy-Vee, Inc.","Hy-Vee is on a mission to make customers’ lives easier, healthier and happier in our more than 550 retail locations around the Midwest. Our brand is synonymous with service, experience, quality, value and purpose. As an employee-owned company, Hy-Vee offers a culture of autonomy, service, ownership, agility, passion and pride. Our more than 75,000 employees provide “A Helpful Smile in Every Aisle” to customers every day. With annual sales of more than $13 billion, Hy-Vee has been honored by national and trade media for its commitment to innovation, diversity and customer service. Hy-Vee ranks in the Top 5 Most Trusted Brands and has been named one of America’s Top 3 favorite grocery stores. In 2023, Supermarket News named Hy-Vee “Retailer of the Year.”",7,IA,US,West Des Moines,50266,5820 Westown Parkway,https://www.linkedin.com/company/hy-vee
164372,Initiative,"Initiative unlocks business growth for the world’s most ambitious brands. We believe in the power of media to reshape our industry and orchestrate a brand’s entire consumer experience, by balancing both what unites people and what makes them different. When brands unite people in culture, they build Fame, and when brands connect individuals to their unique journeys, they build customer Flow. Initiative builds Fame & Flow for brands like Amazon, Nike, Constellation Brands, Merck, LEGO, and T-Mobile.

Media responsibility is at the forefront of everything we do, whether it’s creating media plans that reflect the diversity of our communities, promote brand safety, and foster sustainability. Our agency celebrates diversity in an inclusive environment where all of our 6,000+ strong talent across 90+ markets feel seen, heard, and valued. Our vision is to create not only a better media company, but also a better media industry, and maybe even a better world.
",6,NY,US,New York,10017,100 West 33rd,https://www.linkedin.com/company/initiative
164376,Innova Solutions,"Founded in 1998 and headquartered in Atlanta (Duluth), Georgia, Innova Solutions along with its subsidiaries employs over 50,000 professionals worldwide and reports an annual revenue approaching $3.0B. Through global delivery centers across North America, Asia, and Europe, Innova Solutions delivers strategic technology and business transformation solutions to its clients, enabling them to operate as leaders within their fields. Whether it is onboarding a new service, embracing a new consumer device or rolling out a Business Innovation, Innova Solutions will empower your Enterprise to transition to new technologies, embrace new service delivery models and enhance the business value provided by IT. Innova provides a full spectrum of services to plan, prep, and execute a data center migration and the development of workloads that can be moved to… or in-between, cloud service providers.",7,Georgia,US,Duluth,30096,2400 Meadowbrook Pkwy,https://www.linkedin.com/company/innova-solutions
164451,UnityPoint Health,"Welcome to UnityPoint Health. As your partner in health, we’re dedicated to making it easier for you to live well—so you can show up for the moments that matter most.

To us, people are more than patients. We work together as a team to champion high-quality, low-cost care. With annual revenues of $4.4 billion, our providers and services span hospitals, clinics and at home settings across Iowa, Illinois and Wisconsin. Our presence in metropolitan and rural communities allows us to innovate through partnerships organizations outside of healthcare, and our family of more than 30,000 team members remains dedicated to shared values that put our people first.

Because you matter to this world, and we’ll show you just how much.

Visit www.unitypoint.org/join-our-team to explore career opportunities at UnityPoint Health.",7,IA,US,West Des Moines,50266,"1776 West Lakes Parkway,",https://www.linkedin.com/company/unity-point-health
164535,JetBlue,"When JetBlue first took flight in February 2000, our founding goal was to bring humanity back to air travel, and over two decades later, we still put our customers, crewmembers and communities at the center of everything we do. 

Before we even had aircraft to fly, our founders selected five values to guide us, which are safety, caring, integrity, passion and fun. These core values shape our culture and empower our 25,000 crewmembers to deliver a meaningful JetBlue Experience to more than 40 million customers that fly with us each year to nearly 100 cities in the U.S., Caribbean, and Latin America.

We’re proud to be New York's Hometown Airline®, and a leading carrier in Boston, Fort Lauderdale - Hollywood, Los Angeles, Orlando, and San Juan.

Please note: If you have concerns or complaints that require response, please visit http://jetblue.com/chat.",7,New York,US,Long Island City,11101,27-01 Queens Plaza North,https://www.linkedin.com/company/jetblue
164552,JdV by Hyatt,"A community for the spirited, the light-hearted, the young at heart, the hotels that are part of JdV by Hyatt are true reflections of the neighborhoods we call home. Embracing our namesake (joie de vivre), each property invites all to celebrate the joy of life and make each stay yours truly.",7,CA,US,San Francisco,94108,"530 Bush Street, Suite 501",https://www.linkedin.com/company/jdvbyhyatt
164571,Kaiser Aluminum,"Safety. Sustainability. Teamwork. Innovation. Success. At Kaiser Aluminum, these words mean something to us. They are words that describe our culture and the manner in which we conduct business. They are the reason Kaiser Aluminum makes things possible. 

We produce highly engineered, semi-fabricated aluminum mill products that make a safer and more sustainable world possible. Starting with infinitely recyclable aluminum, our coated sheet products protect and preserve the food and beverages your family consumes every day. Our lightweight, high-strength, energy-absorbing automotive extrusions improve your car’s fuel efficiency and performance while protecting your passengers on the road. From nose to tail and wing tip to wing tip, aerospace manufacturers rely on our products to make both commercial and military planes lighter, stronger, and more maneuverable for those who travel and those who protect our nation.  

We know that customer-focused, innovative solutions that move our industry and our world forward are made possible through the teamwork of a diverse workforce of technical, operational, and business professionals focused on mutual goals. We know that our success is a shared outcome that makes the future possible. 

At Kaiser Aluminum, we believe in the possible and we are looking for individuals who share the values that have guided us for more than 75 years. We are looking for team members who are ready to “test their metal” by developing leading-edge solutions for the next “possible.” Is that you? Check out our current job opportunities today.",5,TN,US,Franklin,37067,1550 West McEwen Drive ,https://www.linkedin.com/company/kaiser-aluminum
164664,Labcorp,"Clear and confident health care decisions begin with questions. At Labcorp, we’re constantly in pursuit of answers.
 
As a global leader of innovative and comprehensive laboratory services, we help doctors, hospitals, pharmaceutical companies, researchers and patients make clear and confident decisions. We provide insights and advance science to improve health and improve lives through our unparalleled diagnostics and drug development laboratory capabilities.
 
Our more than 60,000 employees serve clients in over 100 countries, worked on over 80% of the new drugs approved by the FDA in 2022 and performed more than 600 million tests for patients around the world.
 
Learn more about Labcorp (NYSE: LH) at www.labcorp.com.",7,North Carolina,US,Burlington,27215,531 South Spring Street,https://www.linkedin.com/company/labcorp
164766,Lorien,"Lorien is a technology, transformation and telecom talent solutions specialist. We combine tech expertise with the scope, depth and breadth of large-scale talent solutions. 

Driven by both clients and candidates, covering Europe and the US, we work with all sectors, sizes and tech needs – from start-up to established, tech companies and those who use tech to propel them further - we work with them all. 

Our unique position in the market means we have the insight to create tailored solutions – keeping our clients ahead of the curve and giving complete agility. From one-off placements to scalable enterprise solutions, executive search to next-generation tech skills, time-sensitive projects to ongoing digital journeys – we flex to fit the requirement.

We are the house of global technology recruitment. 

Lorien is powered by Impellam, a connected group providing global workforce and specialist recruitment solutions. To learn more about Impellam Group, visit: www.impellam.com.",3,London,GB,100 Bishopsgate,EC2N 4AG,18th & 19th Floors,https://www.linkedin.com/company/lorien
